,ID,acceleration,sprint_speed,sho,heading_accuracy,pas,ball_control,dribbling,agility,def,composure,stamina,strength,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,jumping
336,197242,62,68,58,83,72,75,63,59,79,83,77,91,15,14,8,6,7,75
337,195365,86,75,68,34,77,82,84,91,58,83,88,47,13,11,7,6,16,67
338,195086,57,55,40,77,59,67,63,53,81,70,70,86,14,14,13,10,7,82
339,193738,77,73,77,67,79,83,86,87,56,72,79,63,15,16,11,6,16,74
340,193525,79,88,62,73,73,76,77,79,80,76,81,75,12,13,14,13,12,83
341,193352,73,74,67,64,80,78,76,73,77,81,75,70,14,13,14,14,11,73
342,193165,87,79,72,67,74,84,91,90,40,85,74,39,11,6,10,14,9,72
343,192789,78,83,70,64,70,75,73,69,80,71,88,79,9,12,8,9,15,73
344,192638,74,79,69,70,77,79,78,68,77,75,90,79,9,7,13,9,12,70
345,192318,71,66,72,49,81,90,88,86,38,85,60,68,14,7,12,6,10,62
346,190941,38,44,77,11,73,19,10,43,41,48,34,55,79,77,73,79,85,69
347,190584,65,55,66,51,77,81,79,70,77,71,78,66,15,7,11,14,12,48
348,190149,83,89,62,59,73,81,76,77,74,76,93,74,8,6,13,15,9,78
349,189881,69,75,46,83,56,58,59,60,81,71,77,87,10,15,16,15,15,75
350,189461,73,69,69,58,80,84,82,80,62,80,77,66,6,15,15,9,11,67
351,189251,74,68,67,59,80,84,78,79,74,81,79,65,13,8,13,12,10,65
352,188988,85,80,71,56,78,86,87,88,28,75,78,45,14,9,6,7,15,76
353,188943,45,52,76,11,77,24,10,42,49,48,45,73,80,76,77,83,84,75
354,188388,77,76,78,45,83,81,82,79,33,79,72,59,10,12,16,10,14,61
355,188005,64,59,60,83,71,75,64,71,80,76,84,78,9,13,15,8,10,85
356,187961,76,76,74,80,74,81,77,70,77,79,92,69,16,16,11,6,8,88
357,185431,69,77,79,80,64,79,74,69,35,78,79,78,9,11,9,11,7,68
358,184942,83,79,76,59,77,82,82,85,45,82,75,74,16,11,13,9,8,61
359,183900,84,78,71,57,78,87,86,80,32,81,75,54,5,8,14,6,8,64
360,183498,68,74,76,75,76,79,75,67,77,78,88,78,13,9,6,7,9,77
361,183483,53,62,81,85,64,78,75,50,19,80,71,90,12,7,10,8,16,79
362,183285,53,67,33,74,62,61,50,61,80,71,74,90,14,12,9,7,8,82
363,183280,49,57,54,79,48,64,53,57,81,77,63,91,5,3,5,5,3,76
364,181820,75,78,81,74,75,88,85,80,34,80,68,72,9,7,5,9,10,70
365,180216,74,72,66,67,72,78,78,76,80,78,84,73,5,15,10,13,7,72
366,179645,60,68,55,82,64,67,42,48,81,72,78,83,6,10,13,10,15,70
367,178086,55,55,83,23,72,15,12,55,55,56,35,77,80,83,72,81,82,71
368,177326,81,79,75,50,79,82,83,87,29,64,73,34,14,12,8,6,8,60
369,173426,55,56,76,16,65,26,14,34,56,66,31,72,80,76,65,78,84,69
370,173198,66,69,36,77,53,66,56,57,84,74,69,80,4,4,4,4,4,80
371,172175,82,84,77,64,77,85,84,82,46,74,76,62,8,10,14,13,15,73
372,171897,76,76,64,55,80,84,80,82,66,76,84,57,7,10,10,11,10,74
373,171579,54,60,77,90,81,84,74,65,68,83,59,82,14,16,14,16,15,76
374,166706,54,67,38,84,51,59,46,52,82,71,76,85,15,5,7,6,11,75
375,163705,53,43,78,13,75,17,15,52,48,63,31,61,86,78,75,77,83,74
376,163264,56,53,79,16,76,28,17,54,54,56,40,66,80,79,76,80,83,73
377,161648,79,73,77,53,77,83,89,85,35,78,67,72,12,8,9,13,12,76
378,158625,44,45,52,83,67,73,58,53,82,77,62,81,14,8,10,6,13,65
379,153244,74,71,83,78,72,73,75,66,39,80,72,89,10,15,14,11,11,70
380,146954,62,65,73,51,79,79,74,74,75,83,76,69,6,12,10,5,10,60
381,142780,65,70,47,84,61,70,62,64,83,78,66,78,12,4,11,12,9,86
382,139997,69,76,75,60,85,83,72,71,78,81,74,72,10,10,6,6,12,67
383,121944,40,39,75,78,81,80,71,66,74,88,64,77,14,14,13,13,11,80
384,116494,38,42,79,11,81,22,14,39,40,60,31,71,78,79,81,79,81,73
385,110677,46,34,78,12,82,24,13,54,39,39,30,57,85,78,82,81,79,62
386,54050,67,68,81,75,81,80,73,71,52,88,78,83,10,11,13,8,7,76
387,53612,26,28,41,84,55,64,39,27,85,87,55,83,12,13,5,12,8,30
388,49370,31,32,64,77,76,81,65,42,76,80,71,83,10,10,7,5,14,84
389,49369,74,77,78,77,71,81,82,74,25,69,61,76,14,13,8,9,10,75
390,9676,73,75,83,75,74,78,80,78,37,84,65,70,7,10,11,13,12,89
391,223848,68,73,71,86,73,84,81,66,73,76,85,86,7,10,7,16,7,85
392,216393,52,53,79,57,80,81,76,67,68,81,73,71,6,8,10,14,12,65
393,215792,64,63,35,79,51,63,54,63,81,76,67,78,7,15,9,13,10,84
394,214997,85,79,80,65,66,85,87,87,49,71,67,62,13,10,9,8,16,52
395,213296,66,68,71,51,77,81,84,76,70,80,77,71,9,10,16,9,15,54
396,212831,44,35,76,19,70,21,16,30,39,62,32,78,75,76,70,78,86,52
397,212462,82,84,62,67,77,78,79,78,75,76,89,64,13,8,12,11,14,81
398,212194,79,83,73,42,76,83,87,81,26,59,68,65,11,16,11,8,9,63
399,211748,67,68,73,46,79,84,82,78,53,75,75,69,14,15,11,14,14,72
400,211320,54,66,39,80,53,65,64,59,83,70,68,80,5,10,5,5,5,81
401,210896,77,75,75,69,80,80,81,83,74,77,79,76,6,16,16,9,9,75
402,210617,86,86,67,43,79,81,83,84,37,70,57,41,13,16,15,8,14,63
403,210406,82,83,69,52,79,84,84,77,62,74,75,54,12,9,12,11,6,54
404,210243,89,88,62,64,77,78,83,84,77,81,82,62,16,12,15,11,11,76
405,210035,87,86,60,64,72,81,82,82,75,77,88,67,7,13,10,7,13,64
406,209297,80,84,70,55,76,84,79,84,71,79,88,45,7,16,15,11,15,84
407,208334,76,77,60,73,76,81,74,67,79,80,84,77,9,10,10,12,14,63
408,208333,69,73,67,70,77,80,76,73,78,74,85,84,14,8,8,13,11,76
409,208093,80,83,78,78,65,79,76,71,45,70,69,71,15,12,7,12,10,72
410,207993,73,82,53,73,61,69,63,52,78,70,85,91,15,9,16,7,9,76
411,207439,75,69,67,60,81,83,78,77,70,74,79,69,9,14,6,9,10,61
412,206585,34,33,81,17,75,16,10,41,33,26,37,51,78,81,75,76,83,71
413,206467,80,83,80,73,75,77,77,78,41,75,82,79,11,15,16,12,15,74
414,206413,71,64,61,69,72,78,64,60,79,81,82,78,15,13,9,14,9,71
415,206273,85,90,73,55,76,82,82,83,47,76,73,66,13,9,10,12,14,59
416,205976,77,80,77,78,69,81,80,78,28,71,66,72,8,14,9,6,9,70
417,205362,66,74,31,79,58,64,35,64,82,78,65,78,11,16,11,15,13,81
418,205192,80,79,74,44,81,85,84,83,51,70,73,55,10,14,10,7,7,58
419,204529,77,80,80,73,59,77,76,78,27,81,65,82,9,10,16,7,15,81
420,204082,69,78,39,86,57,62,65,60,81,77,64,84,8,7,10,9,10,74
421,203890,84,82,55,69,73,78,74,67,78,67,89,73,15,11,10,10,12,84
422,203888,35,34,36,79,48,64,41,35,82,71,72,91,15,12,13,14,15,82
423,203775,51,50,74,14,74,23,16,51,50,34,36,55,84,74,74,76,85,74
424,203486,85,77,79,38,80,82,86,91,37,78,77,59,6,9,7,7,8,64
425,203280,78,78,80,79,75,80,76,91,31,78,82,61,14,7,11,9,14,81
426,201510,81,74,69,76,77,80,77,77,77,76,80,72,14,10,7,9,15,82
427,201454,74,84,64,70,72,78,76,68,76,75,91,73,12,7,8,8,13,73
428,200647,68,72,82,58,80,87,83,70,35,78,68,68,13,13,8,12,6,33
429,200610,78,77,81,67,78,81,79,73,39,80,88,82,8,7,9,7,12,77
430,199914,78,76,64,59,75,78,77,79,79,77,94,74,13,13,5,5,8,69
431,199827,72,70,71,53,75,80,81,72,64,67,73,80,6,15,9,15,10,69
432,199434,70,70,67,63,80,85,83,81,37,77,69,62,11,11,14,9,16,64
433,199110,87,90,77,65,68,85,86,86,25,70,75,80,8,10,10,14,6,62
434,198950,74,77,73,61,80,82,86,81,30,70,62,58,16,7,15,6,14,45
435,198784,87,88,70,39,74,82,85,84,52,73,76,70,16,9,6,9,9,66
436,198118,66,73,59,78,66,73,67,54,81,74,77,82,14,8,14,10,15,76
437,196934,76,75,74,50,83,81,79,88,59,82,80,62,7,10,9,15,13,71
438,195861,69,74,68,69,76,77,69,72,81,78,82,75,12,16,7,12,6,74
439,194957,56,65,56,77,65,68,60,50,80,72,75,81,10,8,6,16,11,83
440,194879,63,68,77,80,69,80,74,70,42,67,83,83,8,8,8,14,6,81
441,194404,53,49,80,14,74,24,19,59,51,52,39,63,84,80,74,74,83,79
442,194229,73,75,40,63,70,80,69,78,77,70,90,69,14,9,7,9,15,82
443,193886,75,78,81,58,76,84,81,74,52,75,67,75,12,11,10,14,6,76
444,193361,77,77,77,65,80,82,81,83,63,75,79,69,15,10,9,14,13,65
445,193130,84,83,82,63,74,79,81,77,38,75,80,66,7,11,12,9,12,72
446,193116,67,66,61,75,69,75,67,63,80,74,88,76,11,11,11,8,5,79
447,193105,54,52,78,14,70,22,12,53,53,35,28,80,82,78,70,75,84,59
448,193061,78,78,68,60,80,83,82,79,66,78,79,64,4,5,3,4,8,66
449,192641,66,85,57,78,69,71,67,59,79,71,75,85,6,13,8,7,14,55
450,192492,82,78,73,69,76,83,85,85,32,75,60,42,12,7,15,16,15,69
451,192086,85,84,77,74,71,80,81,84,44,82,86,66,7,16,14,8,8,74
452,191687,58,67,55,83,65,60,55,34,81,71,71,88,15,11,14,10,6,71
453,190972,88,86,74,67,74,80,78,86,44,78,83,63,9,11,9,5,14,87
454,190815,63,58,56,71,79,80,73,72,80,83,86,74,12,9,10,14,10,71
455,190813,86,87,75,51,70,86,84,85,31,74,70,54,5,3,5,5,3,60
456,190717,82,87,74,88,70,78,83,86,52,70,78,86,12,13,8,14,10,84
457,190264,80,79,72,53,78,85,84,85,35,78,77,53,15,5,14,13,7,36
458,189574,57,60,64,78,75,80,69,53,79,71,69,80,7,12,8,7,9,43
459,189250,73,76,77,88,56,78,75,69,31,76,68,89,13,13,7,5,14,71
460,189156,54,59,53,79,68,69,58,59,80,81,70,77,14,10,15,15,12,91
461,188802,75,84,51,73,69,71,63,66,79,72,86,75,14,10,15,9,8,74
462,188253,72,68,60,63,75,74,76,66,77,75,90,78,12,11,8,10,13,66
463,187735,81,73,74,67,78,82,78,71,71,80,77,66,11,16,12,14,10,74
464,187688,36,34,75,65,85,83,84,71,38,80,68,67,9,12,14,7,11,30
465,187491,89,85,80,70,70,78,77,75,32,73,74,75,16,9,16,15,10,67
466,186146,83,84,74,75,71,78,80,82,37,76,81,78,9,10,6,12,16,80
467,185221,65,64,59,73,68,72,68,65,80,76,77,78,10,6,11,12,13,75
468,185132,38,47,70,82,70,79,70,47,79,70,79,79,10,6,10,8,16,77
469,184392,78,77,58,68,69,75,74,80,80,76,88,65,6,7,7,12,7,73
470,184190,55,54,34,80,58,72,28,54,80,76,61,86,13,7,11,14,10,68
471,184111,70,76,78,87,65,78,73,69,33,77,74,90,14,5,12,8,5,82
472,183909,92,85,72,44,77,78,86,94,39,79,74,47,6,6,11,8,7,72
473,182002,42,58,50,74,59,76,69,51,80,71,69,90,10,16,12,9,14,63
474,178416,87,90,76,63,76,81,83,75,32,76,76,76,16,16,14,15,6,73
475,178311,86,84,80,60,73,85,83,81,25,78,74,60,8,12,11,10,9,50
476,177644,32,49,83,13,80,20,12,43,41,51,43,79,75,83,80,82,77,69
477,177604,75,76,53,67,72,77,73,73,80,76,83,69,7,5,9,3,5,75
478,177458,67,72,51,75,61,60,58,63,82,81,86,76,13,7,8,14,15,73
479,176915,67,71,70,59,77,81,78,75,68,81,78,73,9,13,6,16,9,59
480,176733,74,75,79,77,63,77,72,71,29,75,69,76,10,7,12,8,14,74
481,176376,79,76,81,34,73,85,85,87,52,83,86,70,14,13,7,7,15,32
482,176104,72,78,73,60,80,86,84,68,49,80,74,78,3,5,5,5,3,68
483,175379,64,69,76,36,83,85,84,68,40,71,68,63,11,12,10,15,16,45
484,173909,73,73,77,74,77,83,79,77,67,80,67,82,6,11,15,16,6,79
485,173521,67,69,45,83,59,65,54,58,81,70,76,77,8,16,7,14,16,90
486,173432,66,66,49,84,65,68,56,66,81,76,71,75,12,15,14,9,10,74
487,173373,47,44,76,12,81,40,12,52,45,63,35,75,78,76,81,78,82,63
488,173221,77,78,80,55,77,84,82,74,56,73,86,70,10,4,14,4,14,35
489,173208,78,77,61,69,75,73,72,68,78,75,90,73,13,10,16,9,9,80
490,172522,73,76,73,67,80,81,80,78,66,71,90,68,11,9,10,13,13,59
491,170370,68,65,68,57,82,85,80,74,59,65,77,65,15,15,7,10,12,69
492,170368,78,74,77,71,79,82,85,77,45,75,77,59,10,15,11,8,13,64
493,169705,79,79,53,69,71,79,77,76,79,76,83,73,11,13,15,10,15,71
494,169195,66,67,73,57,80,84,85,66,66,68,71,78,6,11,16,15,8,49
495,168530,55,64,42,84,52,56,52,34,81,71,67,90,7,16,11,16,7,66
496,167553,86,80,51,66,67,69,73,69,79,61,91,72,13,9,7,9,10,71
497,167514,77,76,67,72,71,78,76,70,80,78,82,74,12,6,11,14,14,70
498,165536,43,42,31,81,56,61,49,59,81,71,73,78,11,7,11,7,11,86
499,165526,49,53,33,76,42,55,55,46,83,74,69,87,10,6,15,10,14,80
500,164859,92,91,75,58,72,78,81,83,38,78,73,62,11,8,9,9,8,66
501,164835,50,47,84,11,70,22,14,52,48,63,25,65,77,84,70,78,84,68
502,163155,50,48,79,14,73,25,14,45,49,67,32,57,79,79,73,77,84,75
503,162369,53,53,80,83,68,76,72,65,31,79,64,79,16,12,13,14,16,72
504,162329,66,65,62,60,74,82,73,74,72,84,83,74,12,16,11,14,8,67
505,158232,69,67,78,76,73,85,87,77,33,79,67,68,8,9,14,7,6,76
506,157960,83,76,76,59,79,83,84,82,66,77,73,71,14,14,9,16,8,74
507,156713,46,49,58,81,59,63,49,55,82,78,67,83,7,9,12,10,15,64
508,150516,79,77,84,65,75,78,78,69,39,79,68,78,10,9,16,9,9,71
509,146460,61,52,60,60,72,74,62,64,78,86,73,77,7,13,14,10,14,70
510,143587,70,70,75,58,81,80,79,78,59,85,65,70,11,9,12,13,7,67
511,140293,44,43,80,13,64,21,15,50,43,65,33,55,82,80,64,78,82,62
512,139968,49,53,78,10,73,23,11,58,51,24,35,71,76,78,73,77,86,76
513,139668,55,50,78,12,66,20,11,60,52,64,34,62,80,78,66,78,84,84
514,138449,63,61,76,52,79,83,79,68,30,85,44,70,3,5,5,3,3,53
515,138412,69,66,74,69,82,78,77,72,76,86,91,73,1,1,1,1,1,64
516,134744,68,69,65,75,75,80,74,67,77,82,92,79,8,12,9,6,16,60
517,124635,67,68,66,76,67,79,72,66,82,75,90,79,15,10,15,9,11,80
518,112316,67,76,62,80,67,65,59,55,81,76,76,90,13,14,10,9,5,67
519,111661,44,45,82,13,74,14,15,65,45,57,40,79,84,82,74,76,80,76
520,53914,47,52,46,79,58,62,49,51,82,76,71,80,32,33,38,32,34,83
521,50542,77,72,85,66,61,77,78,83,25,84,72,61,7,14,8,10,13,75
522,48717,39,43,77,18,62,32,27,69,41,68,35,72,83,77,62,77,81,75
523,21146,43,44,65,71,81,79,71,58,75,88,65,66,13,12,11,15,9,72
524,230977,90,88,74,43,75,79,81,87,56,72,84,50,6,9,13,13,12,49
525,230142,71,75,73,44,76,82,81,72,33,69,67,59,10,6,10,13,11,58
526,227476,82,87,76,77,59,77,74,74,43,79,86,83,8,9,7,7,7,78
527,225647,40,48,75,13,72,27,18,40,44,37,18,81,82,75,72,78,82,60
528,225018,79,78,78,76,62,76,73,78,45,86,87,75,8,6,11,15,6,79
529,224334,85,84,72,55,78,79,79,84,57,82,87,71,8,14,13,13,14,69
530,221660,68,72,48,78,62,62,59,64,79,70,77,79,12,16,8,7,9,81
531,221130,53,40,75,16,75,30,25,43,46,46,36,76,78,75,75,80,82,57
532,220440,72,73,34,70,55,75,60,50,78,74,70,80,10,10,9,12,7,72
533,218339,78,69,65,42,77,82,81,87,62,59,85,58,14,7,9,12,11,70
534,216150,78,85,66,68,70,73,76,75,75,72,90,71,11,9,8,6,11,69
535,215466,62,68,28,82,47,61,49,51,82,70,67,86,12,9,5,11,15,67
536,215259,90,82,73,46,76,77,82,78,43,71,80,58,16,6,10,8,16,57
537,215057,57,42,58,73,70,73,66,58,76,73,84,82,16,11,12,16,10,41
538,213345,93,92,75,52,72,79,84,87,19,73,74,58,5,3,5,3,5,73
539,213150,49,47,79,17,73,23,13,36,48,24,37,67,78,79,73,76,81,69
540,212886,78,79,75,67,77,81,80,81,73,79,86,79,8,16,8,11,14,80
541,212602,59,62,40,77,62,76,51,59,80,69,71,72,8,12,11,9,7,69
542,212523,73,76,82,78,78,78,78,75,59,74,76,72,13,11,13,12,10,53
543,212501,66,70,71,79,76,73,68,59,77,74,93,82,14,8,14,14,6,77
544,212150,79,67,62,37,77,82,84,91,35,78,78,37,8,12,13,11,14,59
545,211688,83,89,58,60,75,76,77,80,75,70,77,61,13,10,9,12,9,75
546,211381,83,81,71,35,73,86,87,90,36,69,67,31,9,16,10,14,7,33
547,211354,69,68,70,72,76,78,78,75,72,75,82,77,11,7,5,12,14,69
548,211256,92,85,55,76,66,75,74,83,78,73,88,62,13,9,10,15,16,84
549,210864,78,84,51,66,66,74,72,76,77,73,85,69,12,6,14,9,11,69
550,210514,93,91,65,64,75,79,82,78,73,69,81,66,6,9,15,14,14,73
551,210413,64,68,34,76,52,65,63,58,81,74,71,76,9,14,12,8,9,77
552,208777,75,67,68,52,78,82,85,85,58,82,73,38,7,7,14,6,8,62
553,208128,71,67,80,53,81,80,78,76,41,72,66,52,9,14,11,6,10,46
554,207948,85,90,69,59,72,86,85,86,37,75,71,66,11,7,7,13,12,75
555,207441,76,75,78,69,72,85,86,78,36,71,67,57,14,14,8,8,12,74
556,206511,67,67,80,54,74,79,78,73,66,73,77,67,11,9,11,10,10,52
557,206113,92,88,76,46,71,79,86,85,43,71,68,68,14,10,10,9,7,64
558,205988,80,84,51,65,71,78,77,78,76,75,74,79,10,12,13,7,7,68
559,205923,78,74,56,66,72,77,73,72,78,73,82,73,11,7,6,7,14,70
560,205678,90,89,79,45,71,79,81,92,37,77,76,53,8,14,14,12,16,69
561,205525,94,84,70,59,75,84,81,92,40,71,68,34,6,11,13,10,12,61
562,205407,70,70,73,64,79,83,80,79,63,74,77,68,11,12,13,7,6,69
563,205175,70,75,83,75,62,76,71,68,37,72,75,71,9,16,16,15,6,62
564,205069,84,74,60,53,74,83,84,86,76,70,77,57,8,9,12,11,16,73
565,204638,55,54,34,83,52,61,56,48,79,71,67,83,15,12,15,10,6,90
566,204523,65,68,68,48,78,80,79,76,61,69,64,57,7,13,8,11,7,65
567,204311,63,71,50,77,58,66,48,45,79,71,72,88,14,14,7,9,15,87
568,204024,53,53,47,58,69,79,71,67,76,77,93,69,8,13,9,6,8,51
569,203757,80,81,74,84,59,81,80,64,28,72,68,83,8,11,16,10,14,92
570,203574,71,71,35,77,67,77,69,64,80,79,79,79,7,15,11,10,8,72
571,202642,70,76,65,62,75,76,58,74,77,70,80,69,16,9,13,8,6,80
572,202556,89,87,77,55,72,80,84,82,30,76,78,82,8,14,6,12,10,74
573,201988,48,48,28,80,51,66,39,48,81,71,68,79,12,12,13,14,12,76
574,201956,62,68,48,88,62,68,67,60,78,74,75,86,14,7,10,13,16,51
575,201858,84,82,80,65,73,80,84,87,35,76,72,65,11,7,14,9,14,66
576,201533,88,90,74,43,73,83,84,85,26,63,72,74,15,9,9,8,6,49
577,201377,73,76,40,77,56,64,58,78,80,73,71,76,14,13,8,11,14,86
578,201305,64,69,49,77,65,65,60,66,81,68,73,77,15,6,15,15,7,75
579,201262,74,65,74,41,79,82,79,83,63,74,94,46,16,14,16,14,14,77
580,201118,84,80,67,65,72,76,76,76,76,69,88,63,11,14,12,12,11,73
581,201049,72,75,31,76,44,58,54,72,82,74,67,75,13,11,13,11,6,81
582,201046,71,78,67,58,79,85,83,71,33,76,72,69,5,3,5,5,3,64
583,201042,78,82,67,66,74,77,76,68,76,75,90,75,10,16,9,12,7,83
584,200641,86,86,76,49,76,81,83,81,30,74,66,58,5,11,15,9,9,66
585,200458,79,81,61,64,75,79,73,71,75,71,80,72,6,12,9,6,13,75
586,200454,72,73,78,77,62,79,72,76,30,69,64,63,12,14,14,8,5,75
587,199977,40,50,62,74,74,81,70,62,75,70,72,75,15,13,9,6,16,58
588,199952,76,71,75,65,78,82,80,86,44,71,66,38,7,12,15,6,7,42
589,199852,76,78,78,72,71,80,78,65,37,83,84,81,6,8,14,9,7,74
590,199602,66,68,81,71,65,83,76,65,30,78,62,82,12,13,14,6,11,70
591,199576,63,52,39,67,65,72,59,60,78,75,84,87,12,14,10,11,16,67
592,199561,74,70,78,45,76,80,78,83,39,82,72,62,10,15,12,8,8,63
593,199550,54,59,42,75,59,64,53,53,79,69,70,86,11,9,7,15,6,69
594,198683,74,74,81,71,71,82,80,73,25,71,69,75,12,11,11,5,5,76
595,198077,86,87,75,54,74,79,82,85,35,72,64,56,14,13,8,8,7,69
596,197948,42,54,57,75,59,66,55,60,78,70,74,90,11,15,15,12,7,77
597,195363,62,68,53,81,63,63,59,52,78,67,67,90,11,16,16,12,13,80
598,194911,46,44,76,15,69,23,15,53,45,36,38,59,81,76,69,75,83,69
599,194174,80,78,69,34,78,80,83,78,43,70,65,67,15,12,8,9,7,66
600,193887,83,81,74,54,73,82,81,76,29,82,68,69,13,13,14,8,15,77
601,193171,83,84,59,66,71,78,69,80,76,69,83,62,10,11,16,10,14,83
602,192679,72,78,56,68,73,76,67,75,76,69,81,69,9,15,7,13,14,73
603,192565,78,75,71,40,78,82,82,83,34,81,81,52,13,14,14,15,10,63
604,191210,77,77,65,70,75,77,75,76,77,70,79,67,6,8,7,10,15,68
605,190875,69,69,73,77,74,77,77,75,77,78,88,90,14,8,9,15,8,90
606,190778,57,45,76,19,77,34,15,54,50,61,44,63,80,76,77,78,82,57
607,190544,82,79,74,48,76,86,87,81,32,75,69,65,6,14,7,6,12,63
608,190286,65,62,71,38,80,82,80,70,26,69,39,56,15,12,16,13,12,30
609,190243,41,46,75,18,73,17,13,45,44,42,39,78,82,75,73,79,82,67
610,190223,73,76,49,70,71,78,67,68,78,69,87,72,15,10,7,6,11,78
611,189963,63,68,80,82,59,75,72,67,39,77,73,90,10,8,5,7,11,83
612,189575,85,78,70,43,73,83,84,87,43,77,50,44,10,5,5,13,12,73
613,189433,54,55,31,83,51,63,58,47,82,69,62,78,16,8,7,8,16,61
614,189271,65,67,52,60,67,78,72,74,78,74,79,76,9,9,8,10,15,80
615,189169,72,77,79,78,58,78,72,59,31,75,66,87,7,8,15,10,6,75
616,188955,76,76,78,74,69,79,79,74,30,78,82,76,6,6,15,16,7,77
617,188524,49,61,77,16,68,19,14,58,56,41,38,61,80,77,68,81,80,74
618,188428,90,91,77,74,67,77,79,70,39,80,78,73,12,15,13,6,12,83
619,187457,73,73,71,72,78,80,77,77,75,72,90,71,15,8,11,15,11,79
620,187347,84,90,61,69,74,72,72,80,75,73,93,68,7,12,10,8,15,85
621,187324,68,69,47,78,54,55,50,57,79,74,71,80,11,15,8,7,8,88
622,186307,76,69,78,61,77,81,81,88,36,76,75,66,14,11,8,15,13,71
623,186148,46,50,80,13,70,22,12,43,48,61,32,55,74,80,70,77,81,69
624,186132,67,69,67,61,76,79,76,70,74,77,85,76,12,6,8,9,12,56
625,185103,64,67,69,80,78,75,78,63,79,85,75,76,16,15,8,16,6,81
626,184949,86,79,64,66,75,82,71,74,73,70,86,69,10,12,12,9,13,70
627,184881,83,88,71,60,72,82,84,86,32,63,72,58,13,7,10,10,8,71
628,184477,61,63,42,90,49,52,40,53,78,68,62,90,11,10,12,9,10,91
629,184069,53,65,80,88,50,74,65,53,30,72,68,90,6,15,8,7,12,61
630,183899,88,83,71,71,76,80,81,85,42,68,63,50,10,8,13,8,10,76
631,183893,49,38,59,78,66,76,66,59,78,79,75,70,6,6,12,9,8,76
632,183855,69,70,40,77,58,59,61,60,81,73,70,82,5,3,5,4,4,74
633,183666,45,48,72,19,76,31,12,68,47,54,32,80,80,72,76,78,82,74
634,183108,83,80,75,68,76,79,83,88,57,69,69,77,11,14,7,6,13,56
635,181402,72,68,57,62,69,76,70,65,75,78,85,81,15,8,15,11,12,73
636,180334,61,70,48,82,57,65,62,49,79,76,74,90,16,15,10,7,14,77
637,178424,78,82,69,57,74,77,74,78,76,70,86,69,10,7,10,9,14,63
638,177723,59,63,80,14,79,35,25,64,61,65,42,58,78,80,79,77,79,79
639,177578,38,36,36,87,50,57,30,30,80,68,65,89,11,8,12,15,8,64
640,177519,67,66,41,82,64,74,63,59,79,70,43,78,14,10,16,14,6,81
641,177159,84,89,67,60,76,77,79,76,70,72,80,64,7,7,10,12,15,69
642,176993,78,75,72,42,76,78,77,84,25,74,67,43,5,14,8,14,7,48
643,176944,50,54,72,91,70,84,73,49,76,78,85,92,8,6,9,15,16,66
644,176731,54,58,67,87,67,74,65,53,80,76,93,83,14,9,13,13,9,49
645,176571,76,75,74,76,75,79,78,86,56,74,86,71,10,6,12,7,15,88
646,176550,34,34,71,15,78,32,12,44,34,29,29,38,83,71,78,77,84,75
647,176285,67,71,52,81,49,57,43,57,80,71,74,84,13,15,9,10,12,72
648,176266,50,41,39,65,69,73,69,70,78,78,72,71,10,8,8,5,6,82
649,173474,77,78,74,58,80,80,80,86,67,78,93,65,15,9,11,15,8,66
650,173306,77,83,59,63,75,78,80,79,76,81,87,69,15,15,11,8,8,70
651,172962,84,83,71,69,72,80,84,80,70,75,87,80,9,7,8,16,16,66
652,172316,75,75,63,83,70,79,72,68,79,63,78,69,10,9,13,6,16,74
653,172290,67,68,72,65,76,79,80,72,71,71,75,74,10,14,11,14,7,48
654,172114,63,62,81,68,79,80,77,72,36,83,79,63,15,15,8,10,12,68
655,171791,44,43,35,76,52,62,58,58,79,69,66,80,7,11,16,10,6,73
656,170797,58,50,67,65,83,81,80,76,72,84,61,71,13,10,13,12,11,71
657,170733,91,92,69,63,70,78,83,88,28,71,90,55,14,5,12,10,13,65
658,169596,46,51,44,83,52,54,42,62,80,69,76,89,10,12,7,13,15,68
659,169588,65,65,32,81,59,70,39,50,80,72,69,75,12,16,16,15,8,80
660,168435,50,51,76,11,73,18,15,52,51,55,34,66,79,76,73,77,80,68
661,168320,77,77,78,73,70,82,72,72,31,77,75,79,12,13,12,10,12,73
662,167943,62,63,73,67,78,82,71,71,73,79,71,68,14,9,16,8,12,70
663,166072,49,52,39,72,49,60,45,46,84,74,49,74,11,8,11,5,6,76
664,165501,42,35,60,80,70,78,59,45,79,83,43,77,14,14,15,14,13,69
665,165109,72,72,64,70,65,69,66,70,84,76,71,75,9,12,12,6,13,65
666,160741,76,83,56,78,61,58,44,61,79,78,68,80,6,10,12,9,8,77
667,159240,69,66,75,50,82,78,77,76,64,73,67,66,10,8,15,16,11,57
668,159171,72,69,76,47,80,81,83,80,29,68,62,56,11,15,7,6,13,62
669,159145,68,68,80,81,65,78,72,59,41,82,65,82,14,11,9,9,13,73
670,156519,73,74,70,59,71,76,75,66,73,75,92,73,6,10,15,7,16,66
671,148711,32,34,50,82,55,58,50,32,80,81,50,92,14,14,7,10,12,61
672,148122,52,52,39,78,67,49,45,34,82,75,53,85,7,15,11,16,7,69
673,148119,51,50,72,18,78,22,15,53,50,68,35,72,77,72,78,82,83,62
674,147782,67,65,65,59,73,78,73,77,77,76,85,62,13,7,15,13,12,70
